Order_ID,Order_Date,Customer_ID,Product_ID,Channel_ID,Supplier_ID,Quantity,Unit_Selling_Price,Unit_Cost_Price,Discount_Pct,Shipping_Fee,Delivery_Days,Order_Status,Customer_Rating
ORD-2026-10655,2026-06-09,CUST-1870,PROD-103,CH-03,SUP-20,1,199,110,0.1,15.0,0,Delivered,4.0
ORD-2026-10656,2026-06-09,CUST-1986,PROD-101,CH-04,SUP-10,1,324,180,0.0,15.0,0,Delivered,5.0
ORD-2026-10657,2026-06-09,CUST-0052,PROD-103,CH-01,SUP-20,1,199,110,0.0,40.0,3,Delivered,5.0
ORD-2026-10658,2026-06-09,CUST-0382,PROD-103,CH-04,SUP-20,1,199,110,0.0,15.0,0,Delivered,5.0
ORD-2026-10659,2026-06-09,CUST-2018,PROD-103,CH-03,SUP-20,5,199,110,0.15,0.0,0,Delivered,5.0
ORD-2026-10660,2026-06-09,CUST-0371,PROD-102,CH-05,SUP-10,1,350,210,0.1,15.0,0,Delivered,3.0
ORD-2026-10661,2026-06-09,CUST-1375,PROD-108,CH-02,SUP-50,1,400,220,0.0,40.0,2,Delivered,5.0
ORD-2026-10662,2026-06-09,CUST-1760,PROD-109,CH-02,SUP-40,1,199,110,0.1,40.0,4,Cancelled,
ORD-2026-10663,2026-06-09,CUST-0117,PROD-109,CH-02,SUP-40,1,199,110,0.1,40.0,4,Delivered,5.0
ORD-2026-10664,2026-06-09,CUST-1333,PROD-109,CH-05,SUP-40,1,199,110,0.05,15.0,0,Cancelled,
ORD-2026-10665,2026-06-09,CUST-1699,PROD-106,CH-04,SUP-20,1,246,130,0.05,15.0,0,Returned,
ORD-2026-10666,2026-06-09,CUST-1507,PROD-109,CH-03,SUP-40,1,199,110,0.0,15.0,0,Cancelled,
ORD-2026-10667,2026-06-09,CUST-1287,PROD-109,CH-02,SUP-40,1,199,110,0.1,40.0,4,Delivered,4.0
ORD-2026-10668,2026-06-09,CUST-0261,PROD-111,CH-04,SUP-30,3,360,200,0.0,0.0,0,Delivered,4.0
ORD-2026-10669,2026-06-09,CUST-0362,PROD-110,CH-01,SUP-40,1,360,190,0.2,40.0,1,Delivered,4.0
ORD-2026-10670,2026-06-09,CUST-0879,PROD-107,CH-01,SUP-50,3,225,125,0.0,0.0,4,Delivered,5.0
ORD-2026-10671,2026-06-09,CUST-0937,PROD-103,CH-01,SUP-20,1,199,110,0.15,40.0,3,Delivered,5.0
ORD-2026-10672,2026-06-09,CUST-0088,PROD-111,CH-02,SUP-30,3,360,200,0.1,0.0,3,Delivered,5.0
ORD-2026-10673,2026-06-09,CUST-0800,PROD-101,CH-01,SUP-10,1,324,180,0.05,40.0,1,Delivered,5.0
ORD-2026-10674,2026-06-09,CUST-0064,PROD-109,CH-01,SUP-40,2,199,110,0.1,40.0,3,Delivered,5.0
ORD-2026-10675,2026-06-09,CUST-1601,PROD-105,CH-02,SUP-20,2,289,150,0.0,0.0,4,Delivered,4.0
ORD-2026-10676,2026-06-09,CUST-1361,PROD-106,CH-01,SUP-20,1,246,130,0.0,40.0,4,Delivered,2.0
ORD-2026-10677,2026-06-09,CUST-0033,PROD-104,CH-05,SUP-20,1,299,160,0.05,15.0,0,Delivered,5.0
ORD-2026-10678,2026-06-09,CUST-1734,PROD-108,CH-03,SUP-50,1,400,220,0.05,15.0,0,Delivered,5.0
ORD-2026-10679,2026-06-09,CUST-0237,PROD-110,CH-01,SUP-40,1,360,190,0.1,40.0,1,Delivered,2.0
ORD-2026-10680,2026-06-09,CUST-1684,PROD-112,CH-01,SUP-30,3,280,150,0.1,0.0,2,Delivered,5.0
ORD-2026-10681,2026-06-09,CUST-1751,PROD-103,CH-02,SUP-20,1,199,110,0.0,40.0,1,Delivered,4.0
ORD-2026-10682,2026-06-09,CUST-1390,PROD-104,CH-05,SUP-20,2,299,160,0.0,0.0,0,Delivered,5.0
ORD-2026-10683,2026-06-09,CUST-0288,PROD-101,CH-03,SUP-10,1,324,180,0.0,15.0,0,Cancelled,
ORD-2026-10684,2026-06-09,CUST-0997,PROD-112,CH-05,SUP-30,1,280,150,0.0,15.0,0,Delivered,4.0
ORD-2026-10685,2026-06-09,CUST-0889,PROD-105,CH-03,SUP-20,2,289,150,0.05,0.0,0,Delivered,4.0
ORD-2026-10686,2026-06-09,CUST-1154,PROD-109,CH-04,SUP-40,2,199,110,0.1,0.0,0,Cancelled,
ORD-2026-10687,2026-06-09,CUST-1886,PROD-102,CH-03,SUP-10,1,350,210,0.0,15.0,0,Delivered,4.0
ORD-2026-10688,2026-06-09,CUST-0882,PROD-111,CH-01,SUP-30,2,360,200,0.1,0.0,3,Delivered,5.0
ORD-2026-10689,2026-06-09,CUST-0812,PROD-109,CH-04,SUP-40,1,199,110,0.05,15.0,0,Delivered,5.0
ORD-2026-10690,2026-06-09,CUST-0364,PROD-104,CH-02,SUP-20,4,299,160,0.1,0.0,1,Delivered,4.0
ORD-2026-10691,2026-06-09,CUST-1430,PROD-109,CH-03,SUP-40,1,199,110,0.1,15.0,0,Delivered,5.0
ORD-2026-10692,2026-06-09,CUST-1264,PROD-109,CH-03,SUP-40,1,199,110,0.1,15.0,0,Delivered,5.0
ORD-2026-10693,2026-06-09,CUST-1321,PROD-102,CH-04,SUP-10,2,350,210,0.1,0.0,0,Delivered,5.0
ORD-2026-10694,2026-06-10,CUST-0237,PROD-107,CH-02,SUP-50,5,225,125,0.2,0.0,3,Delivered,5.0
ORD-2026-10695,2026-06-10,CUST-2102,PROD-104,CH-01,SUP-20,1,299,160,0.05,40.0,1,Delivered,5.0
ORD-2026-10696,2026-06-10,CUST-1481,PROD-106,CH-02,SUP-20,2,246,130,0.0,40.0,1,Delivered,4.0
ORD-2026-10697,2026-06-10,CUST-1608,PROD-110,CH-06,SUP-40,1,360,190,0.15,40.0,3,Delivered,4.0
ORD-2026-10698,2026-06-10,CUST-2229,PROD-111,CH-05,SUP-30,5,360,200,0.0,0.0,0,Delivered,5.0
ORD-2026-10699,2026-06-10,CUST-1826,PROD-111,CH-03,SUP-30,1,360,200,0.0,15.0,0,Delivered,5.0
ORD-2026-10700,2026-06-10,CUST-2461,PROD-101,CH-03,SUP-10,1,324,180,0.05,15.0,0,Delivered,4.0
ORD-2026-10701,2026-06-10,CUST-1380,PROD-109,CH-01,SUP-40,3,199,110,0.1,0.0,4,Delivered,4.0
ORD-2026-10702,2026-06-10,CUST-0219,PROD-110,CH-05,SUP-40,3,360,190,0.0,0.0,0,Delivered,4.0
ORD-2026-10703,2026-06-10,CUST-1112,PROD-110,CH-04,SUP-40,3,360,190,0.1,0.0,0,Delivered,5.0
ORD-2026-10704,2026-06-10,CUST-0336,PROD-111,CH-01,SUP-30,1,360,200,0.15,40.0,4,Delivered,4.0
ORD-2026-10705,2026-06-10,CUST-2368,PROD-103,CH-02,SUP-20,1,199,110,0.1,40.0,1,Delivered,4.0
ORD-2026-10706,2026-06-10,CUST-0272,PROD-106,CH-02,SUP-20,3,246,130,0.05,0.0,1,Delivered,5.0
ORD-2026-10707,2026-06-10,CUST-0806,PROD-104,CH-04,SUP-20,1,299,160,0.0,15.0,0,Delivered,5.0
ORD-2026-10708,2026-06-10,CUST-0517,PROD-108,CH-01,SUP-50,1,400,220,0.0,40.0,3,Delivered,5.0
ORD-2026-10709,2026-06-10,CUST-2017,PROD-106,CH-05,SUP-20,1,246,130,0.0,15.0,0,Delivered,3.0
ORD-2026-10710,2026-06-10,CUST-1283,PROD-104,CH-02,SUP-20,3,299,160,0.0,0.0,1,Cancelled,
ORD-2026-10711,2026-06-10,CUST-1753,PROD-104,CH-01,SUP-20,4,299,160,0.05,0.0,1,Delivered,5.0
ORD-2026-10712,2026-06-10,CUST-0300,PROD-101,CH-03,SUP-10,2,324,180,0.15,0.0,0,Delivered,5.0
ORD-2026-10713,2026-06-10,CUST-1903,PROD-111,CH-01,SUP-30,5,360,200,0.0,0.0,3,Delivered,4.0
ORD-2026-10714,2026-06-10,CUST-1489,PROD-103,CH-04,SUP-20,5,199,110,0.05,0.0,0,Delivered,5.0
ORD-2026-10715,2026-06-10,CUST-2233,PROD-112,CH-02,SUP-30,3,280,150,0.05,0.0,1,Delivered,4.0
ORD-2026-10716,2026-06-10,CUST-0884,PROD-107,CH-06,SUP-50,3,225,125,0.15,0.0,2,Delivered,3.0
ORD-2026-10717,2026-06-10,CUST-2465,PROD-111,CH-01,SUP-30,1,360,200,0.1,40.0,1,Delivered,4.0
ORD-2026-10718,2026-06-10,CUST-0968,PROD-107,CH-02,SUP-50,2,225,125,0.1,40.0,4,Cancelled,
ORD-2026-10719,2026-06-10,CUST-2293,PROD-108,CH-02,SUP-50,2,400,220,0.05,0.0,4,Delivered,4.0
ORD-2026-10720,2026-06-10,CUST-0613,PROD-105,CH-03,SUP-20,3,289,150,0.05,0.0,0,Cancelled,
ORD-2026-10721,2026-06-10,CUST-0285,PROD-109,CH-03,SUP-40,1,199,110,0.1,15.0,0,Returned,
ORD-2026-10722,2026-06-10,CUST-1413,PROD-103,CH-03,SUP-20,1,199,110,0.0,15.0,0,Delivered,4.0
ORD-2026-10723,2026-06-10,CUST-0442,PROD-102,CH-03,SUP-10,2,350,210,0.05,0.0,0,Delivered,5.0
ORD-2026-10724,2026-06-10,CUST-1065,PROD-104,CH-04,SUP-20,2,299,160,0.05,0.0,0,Delivered,5.0
ORD-2026-10725,2026-06-10,CUST-0287,PROD-110,CH-04,SUP-40,1,360,190,0.15,15.0,0,Delivered,4.0
ORD-2026-10726,2026-06-10,CUST-2027,PROD-108,CH-01,SUP-50,1,400,220,0.1,40.0,3,Delivered,5.0
ORD-2026-10727,2026-06-10,CUST-2220,PROD-109,CH-04,SUP-40,2,199,110,0.05,0.0,0,Delivered,4.0
ORD-2026-10728,2026-06-10,CUST-0726,PROD-106,CH-04,SUP-20,3,246,130,0.15,0.0,0,Delivered,5.0
ORD-2026-10729,2026-06-10,CUST-0153,PROD-105,CH-05,SUP-20,1,289,150,0.0,15.0,0,Delivered,3.0
ORD-2026-10730,2026-06-10,CUST-0653,PROD-109,CH-04,SUP-40,1,199,110,0.05,15.0,0,Delivered,5.0
ORD-2026-10731,2026-06-10,CUST-0077,PROD-103,CH-02,SUP-20,1,199,110,0.0,40.0,4,Returned,
ORD-2026-10732,2026-06-10,CUST-1078,PROD-106,CH-05,SUP-20,1,246,130,0.1,15.0,0,Delivered,4.0
ORD-2026-10733,2026-06-10,CUST-0333,PROD-106,CH-02,SUP-20,2,246,130,0.0,40.0,4,Delivered,4.0
ORD-2026-10734,2026-06-10,CUST-2249,PROD-101,CH-04,SUP-10,1,324,180,0.0,15.0,0,Delivered,3.0
ORD-2026-10735,2026-06-10,CUST-0189,PROD-101,CH-04,SUP-10,3,324,180,0.05,0.0,0,Delivered,4.0
ORD-2026-10736,2026-06-10,CUST-1950,PROD-109,CH-01,SUP-40,2,199,110,0.0,40.0,1,Returned,
ORD-2026-10737,2026-06-10,CUST-2110,PROD-111,CH-06,SUP-30,4,360,200,0.05,0.0,1,Delivered,4.0
ORD-2026-10738,2026-06-10,CUST-2160,PROD-104,CH-04,SUP-20,1,299,160,0.0,15.0,0,Delivered,5.0
ORD-2026-10739,2026-06-10,CUST-0911,PROD-108,CH-01,SUP-50,3,400,220,0.0,0.0,4,Delivered,5.0
ORD-2026-10740,2026-06-10,CUST-1141,PROD-104,CH-01,SUP-20,1,299,160,0.0,40.0,4,Delivered,2.0
ORD-2026-10741,2026-06-10,CUST-0471,PROD-104,CH-02,SUP-20,2,299,160,0.1,0.0,2,Delivered,5.0
ORD-2026-10742,2026-06-10,CUST-1401,PROD-109,CH-03,SUP-40,1,199,110,0.05,15.0,0,Delivered,5.0
ORD-2026-10743,2026-06-10,CUST-1853,PROD-103,CH-01,SUP-20,2,199,110,0.0,40.0,2,Delivered,5.0
ORD-2026-10744,2026-06-10,CUST-1017,PROD-112,CH-01,SUP-30,4,280,150,0.0,0.0,4,Delivered,5.0
ORD-2026-10745,2026-06-10,CUST-0868,PROD-106,CH-02,SUP-20,4,246,130,0.1,0.0,2,Delivered,4.0
ORD-2026-10746,2026-06-10,CUST-0863,PROD-107,CH-05,SUP-50,1,225,125,0.0,15.0,0,Delivered,4.0
ORD-2026-10747,2026-06-10,CUST-0401,PROD-108,CH-04,SUP-50,4,400,220,0.0,0.0,0,Delivered,5.0
ORD-2026-10748,2026-06-10,CUST-0563,PROD-106,CH-01,SUP-20,2,246,130,0.0,40.0,3,Returned,
ORD-2026-10749,2026-06-10,CUST-2485,PROD-102,CH-04,SUP-10,2,350,210,0.1,0.0,0,Delivered,4.0
ORD-2026-10750,2026-06-10,CUST-1933,PROD-107,CH-02,SUP-50,1,225,125,0.05,40.0,2,Delivered,4.0
ORD-2026-10751,2026-06-10,CUST-2498,PROD-104,CH-01,SUP-20,1,299,160,0.0,40.0,2,Delivered,1.0
ORD-2026-10752,2026-06-10,CUST-1780,PROD-111,CH-05,SUP-30,1,360,200,0.05,15.0,0,Delivered,3.0
ORD-2026-10753,2026-06-10,CUST-1322,PROD-102,CH-01,SUP-10,4,350,210,0.0,0.0,4,Delivered,5.0
ORD-2026-10754,2026-06-10,CUST-0572,PROD-106,CH-05,SUP-20,2,246,130,0.05,0.0,0,Delivered,5.0
ORD-2026-10755,2026-06-10,CUST-2260,PROD-102,CH-01,SUP-10,3,350,210,0.05,0.0,4,Cancelled,
ORD-2026-10756,2026-06-10,CUST-0124,PROD-110,CH-02,SUP-40,1,360,190,0.05,40.0,1,Delivered,5.0
ORD-2026-10757,2026-06-10,CUST-2415,PROD-102,CH-06,SUP-10,1,350,210,0.05,40.0,3,Delivered,5.0
ORD-2026-10758,2026-06-10,CUST-2498,PROD-102,CH-04,SUP-10,4,350,210,0.1,0.0,0,Delivered,4.0
ORD-2026-10759,2026-06-10,CUST-0959,PROD-109,CH-02,SUP-40,1,199,110,0.2,40.0,2,Delivered,3.0
ORD-2026-10760,2026-06-11,CUST-0352,PROD-108,CH-01,SUP-50,1,400,220,0.05,40.0,1,Returned,
ORD-2026-10761,2026-06-11,CUST-0196,PROD-105,CH-02,SUP-20,1,289,150,0.0,40.0,1,Delivered,3.0
ORD-2026-10762,2026-06-11,CUST-1072,PROD-106,CH-02,SUP-20,1,246,130,0.1,40.0,2,Delivered,5.0
ORD-2026-10763,2026-06-11,CUST-0262,PROD-108,CH-02,SUP-50,1,400,220,0.0,40.0,2,Delivered,5.0
ORD-2026-10764,2026-06-11,CUST-0268,PROD-106,CH-05,SUP-20,2,246,130,0.05,0.0,0,Delivered,5.0
ORD-2026-10765,2026-06-11,CUST-0126,PROD-106,CH-06,SUP-20,1,246,130,0.15,40.0,4,Delivered,5.0
ORD-2026-10766,2026-06-11,CUST-2075,PROD-112,CH-02,SUP-30,4,280,150,0.1,0.0,1,Delivered,5.0
ORD-2026-10767,2026-06-11,CUST-0841,PROD-112,CH-01,SUP-30,1,280,150,0.1,40.0,1,Returned,
ORD-2026-10768,2026-06-11,CUST-0892,PROD-107,CH-04,SUP-50,1,225,125,0.05,15.0,0,Delivered,5.0
ORD-2026-10769,2026-06-11,CUST-0880,PROD-104,CH-02,SUP-20,1,299,160,0.15,40.0,2,Delivered,5.0
ORD-2026-10770,2026-06-11,CUST-1535,PROD-112,CH-03,SUP-30,1,280,150,0.15,15.0,0,Delivered,4.0
ORD-2026-10771,2026-06-11,CUST-0756,PROD-107,CH-02,SUP-50,2,225,125,0.05,40.0,4,Delivered,5.0
ORD-2026-10772,2026-06-11,CUST-0508,PROD-111,CH-03,SUP-30,2,360,200,0.05,0.0,0,Delivered,5.0
ORD-2026-10773,2026-06-11,CUST-0624,PROD-103,CH-04,SUP-20,1,199,110,0.15,15.0,0,Delivered,5.0
ORD-2026-10774,2026-06-11,CUST-1808,PROD-106,CH-04,SUP-20,1,246,130,0.15,15.0,0,Delivered,5.0
ORD-2026-10775,2026-06-11,CUST-0171,PROD-103,CH-01,SUP-20,2,199,110,0.05,40.0,3,Delivered,5.0
ORD-2026-10776,2026-06-11,CUST-2344,PROD-103,CH-06,SUP-20,2,199,110,0.05,40.0,4,Delivered,5.0
ORD-2026-10777,2026-06-11,CUST-1180,PROD-109,CH-02,SUP-40,1,199,110,0.2,40.0,3,Delivered,3.0
ORD-2026-10778,2026-06-11,CUST-0559,PROD-105,CH-01,SUP-20,2,289,150,0.1,0.0,2,Delivered,5.0
ORD-2026-10779,2026-06-11,CUST-2211,PROD-101,CH-02,SUP-10,3,324,180,0.0,0.0,4,Delivered,5.0
ORD-2026-10780,2026-06-11,CUST-1564,PROD-106,CH-02,SUP-20,1,246,130,0.15,40.0,2,Delivered,5.0
ORD-2026-10781,2026-06-11,CUST-2163,PROD-101,CH-02,SUP-10,1,324,180,0.0,40.0,2,Cancelled,
ORD-2026-10782,2026-06-11,CUST-0748,PROD-104,CH-04,SUP-20,3,299,160,0.2,0.0,0,Delivered,5.0
ORD-2026-10783,2026-06-11,CUST-0078,PROD-110,CH-03,SUP-40,1,360,190,0.0,15.0,0,Delivered,4.0
ORD-2026-10784,2026-06-11,CUST-0479,PROD-105,CH-03,SUP-20,3,289,150,0.05,0.0,0,Delivered,3.0
ORD-2026-10785,2026-06-11,CUST-0518,PROD-108,CH-06,SUP-50,1,400,220,0.05,40.0,3,Delivered,4.0
ORD-2026-10786,2026-06-11,CUST-1951,PROD-112,CH-01,SUP-30,1,280,150,0.0,40.0,2,Delivered,5.0
ORD-2026-10787,2026-06-11,CUST-1590,PROD-110,CH-03,SUP-40,1,360,190,0.1,15.0,0,Delivered,4.0
ORD-2026-10788,2026-06-11,CUST-2058,PROD-109,CH-05,SUP-40,4,199,110,0.0,0.0,0,Delivered,5.0
ORD-2026-10789,2026-06-11,CUST-1871,PROD-110,CH-01,SUP-40,1,360,190,0.0,40.0,2,Delivered,5.0
ORD-2026-10790,2026-06-11,CUST-1449,PROD-102,CH-03,SUP-10,1,350,210,0.0,15.0,0,Delivered,5.0
ORD-2026-10791,2026-06-11,CUST-2399,PROD-105,CH-01,SUP-20,1,289,150,0.0,40.0,1,Delivered,5.0
ORD-2026-10792,2026-06-11,CUST-0250,PROD-104,CH-06,SUP-20,1,299,160,0.2,40.0,4,Delivered,5.0
ORD-2026-10793,2026-06-11,CUST-1897,PROD-111,CH-01,SUP-30,1,360,200,0.0,40.0,1,Delivered,3.0
ORD-2026-10794,2026-06-11,CUST-1445,PROD-107,CH-03,SUP-50,1,225,125,0.1,15.0,0,Delivered,5.0
ORD-2026-10795,2026-06-11,CUST-0702,PROD-108,CH-01,SUP-50,1,400,220,0.05,40.0,4,Delivered,5.0
ORD-2026-10796,2026-06-11,CUST-0380,PROD-111,CH-04,SUP-30,1,360,200,0.0,15.0,0,Delivered,5.0
ORD-2026-10797,2026-06-11,CUST-2095,PROD-111,CH-02,SUP-30,1,360,200,0.0,40.0,3,Delivered,5.0
ORD-2026-10798,2026-06-11,CUST-2385,PROD-107,CH-01,SUP-50,3,225,125,0.05,0.0,3,Delivered,5.0
ORD-2026-10799,2026-06-11,CUST-0740,PROD-103,CH-02,SUP-20,2,199,110,0.05,40.0,4,Delivered,3.0
ORD-2026-10800,2026-06-11,CUST-1600,PROD-108,CH-05,SUP-50,2,400,220,0.0,0.0,0,Delivered,5.0
ORD-2026-10801,2026-06-11,CUST-2186,PROD-103,CH-06,SUP-20,1,199,110,0.0,40.0,3,Delivered,4.0
ORD-2026-10802,2026-06-11,CUST-1847,PROD-102,CH-06,SUP-10,3,350,210,0.0,0.0,4,Delivered,4.0
ORD-2026-10803,2026-06-11,CUST-0236,PROD-107,CH-03,SUP-50,3,225,125,0.0,0.0,0,Delivered,5.0
ORD-2026-10804,2026-06-11,CUST-1460,PROD-107,CH-01,SUP-50,3,225,125,0.0,0.0,3,Delivered,4.0
ORD-2026-10805,2026-06-11,CUST-1512,PROD-105,CH-06,SUP-20,1,289,150,0.1,40.0,1,Delivered,4.0
ORD-2026-10806,2026-06-11,CUST-0866,PROD-106,CH-04,SUP-20,1,246,130,0.05,15.0,0,Delivered,5.0
ORD-2026-10807,2026-06-11,CUST-1657,PROD-104,CH-06,SUP-20,1,299,160,0.1,40.0,3,Delivered,3.0
ORD-2026-10808,2026-06-11,CUST-1045,PROD-108,CH-06,SUP-50,2,400,220,0.1,0.0,4,Delivered,5.0
ORD-2026-10809,2026-06-11,CUST-0032,PROD-102,CH-04,SUP-10,1,350,210,0.05,15.0,0,Delivered,5.0
ORD-2026-10810,2026-06-11,CUST-2365,PROD-110,CH-04,SUP-40,1,360,190,0.05,15.0,0,Delivered,5.0
ORD-2026-10811,2026-06-11,CUST-0159,PROD-105,CH-04,SUP-20,2,289,150,0.0,0.0,0,Delivered,5.0
ORD-2026-10812,2026-06-11,CUST-1561,PROD-106,CH-04,SUP-20,1,246,130,0.0,15.0,0,Delivered,4.0
ORD-2026-10813,2026-06-11,CUST-1292,PROD-105,CH-05,SUP-20,2,289,150,0.05,0.0,0,Delivered,5.0
ORD-2026-10814,2026-06-11,CUST-0223,PROD-103,CH-04,SUP-20,1,199,110,0.0,15.0,0,Delivered,5.0
ORD-2026-10815,2026-06-11,CUST-1544,PROD-102,CH-03,SUP-10,2,350,210,0.05,0.0,0,Delivered,5.0
ORD-2026-10816,2026-06-11,CUST-0506,PROD-108,CH-03,SUP-50,1,400,220,0.0,15.0,0,Delivered,5.0
ORD-2026-10817,2026-06-11,CUST-2371,PROD-103,CH-02,SUP-20,1,199,110,0.0,40.0,2,Delivered,5.0
ORD-2026-10818,2026-06-11,CUST-2157,PROD-104,CH-05,SUP-20,1,299,160,0.0,15.0,0,Delivered,4.0
ORD-2026-10819,2026-06-11,CUST-1670,PROD-102,CH-06,SUP-10,1,350,210,0.05,40.0,4,Delivered,4.0
ORD-2026-10820,2026-06-11,CUST-0255,PROD-106,CH-04,SUP-20,1,246,130,0.05,15.0,0,Delivered,3.0
ORD-2026-10821,2026-06-11,CUST-0752,PROD-103,CH-02,SUP-20,2,199,110,0.05,40.0,2,Delivered,4.0
ORD-2026-10822,2026-06-11,CUST-2181,PROD-109,CH-06,SUP-40,1,199,110,0.05,40.0,4,Delivered,5.0
ORD-2026-10823,2026-06-11,CUST-1937,PROD-101,CH-01,SUP-10,2,324,180,0.2,0.0,2,Delivered,5.0
ORD-2026-10824,2026-06-11,CUST-0812,PROD-102,CH-02,SUP-10,1,350,210,0.05,40.0,2,Delivered,5.0
ORD-2026-10825,2026-06-11,CUST-1270,PROD-101,CH-02,SUP-10,1,324,180,0.2,40.0,1,Delivered,3.0
ORD-2026-10826,2026-06-11,CUST-1754,PROD-105,CH-05,SUP-20,2,289,150,0.0,0.0,0,Delivered,5.0
ORD-2026-10827,2026-06-12,CUST-1994,PROD-102,CH-06,SUP-10,1,350,210,0.05,40.0,1,Delivered,1.0
ORD-2026-10828,2026-06-12,CUST-0801,PROD-107,CH-03,SUP-50,2,225,125,0.0,0.0,0,Cancelled,
ORD-2026-10829,2026-06-12,CUST-1597,PROD-101,CH-04,SUP-10,1,324,180,0.0,15.0,0,Delivered,5.0
ORD-2026-10830,2026-06-12,CUST-2439,PROD-110,CH-01,SUP-40,3,360,190,0.15,0.0,1,Delivered,4.0
ORD-2026-10831,2026-06-12,CUST-2023,PROD-109,CH-05,SUP-40,1,199,110,0.1,15.0,0,Delivered,4.0
ORD-2026-10832,2026-06-12,CUST-2252,PROD-108,CH-06,SUP-50,2,400,220,0.05,0.0,4,Delivered,4.0
ORD-2026-10833,2026-06-12,CUST-2432,PROD-103,CH-01,SUP-20,3,199,110,0.05,0.0,1,Delivered,5.0
ORD-2026-10834,2026-06-12,CUST-2006,PROD-110,CH-05,SUP-40,3,360,190,0.05,0.0,0,Delivered,5.0
ORD-2026-10835,2026-06-12,CUST-0519,PROD-104,CH-01,SUP-20,2,299,160,0.1,0.0,2,Delivered,4.0
ORD-2026-10836,2026-06-12,CUST-1748,PROD-112,CH-02,SUP-30,1,280,150,0.05,40.0,3,Delivered,3.0
ORD-2026-10837,2026-06-12,CUST-0923,PROD-109,CH-01,SUP-40,1,199,110,0.1,40.0,2,Delivered,5.0
ORD-2026-10838,2026-06-12,CUST-1912,PROD-109,CH-01,SUP-40,1,199,110,0.05,40.0,2,Delivered,4.0
ORD-2026-10839,2026-06-12,CUST-1676,PROD-106,CH-03,SUP-20,1,246,130,0.0,15.0,0,Delivered,5.0
ORD-2026-10840,2026-06-12,CUST-0628,PROD-101,CH-04,SUP-10,1,324,180,0.0,15.0,0,Delivered,4.0
ORD-2026-10841,2026-06-12,CUST-0136,PROD-109,CH-02,SUP-40,2,199,110,0.0,40.0,1,Cancelled,
ORD-2026-10842,2026-06-12,CUST-2500,PROD-108,CH-02,SUP-50,3,400,220,0.0,0.0,2,Delivered,5.0
ORD-2026-10843,2026-06-12,CUST-2261,PROD-109,CH-02,SUP-40,1,199,110,0.0,40.0,4,Delivered,5.0
ORD-2026-10844,2026-06-12,CUST-2170,PROD-110,CH-01,SUP-40,1,360,190,0.0,40.0,1,Delivered,5.0
ORD-2026-10845,2026-06-12,CUST-1024,PROD-109,CH-02,SUP-40,2,199,110,0.15,40.0,4,Delivered,5.0
ORD-2026-10846,2026-06-12,CUST-0666,PROD-101,CH-01,SUP-10,1,324,180,0.0,40.0,2,Delivered,4.0
ORD-2026-10847,2026-06-12,CUST-1994,PROD-111,CH-03,SUP-30,2,360,200,0.05,0.0,0,Delivered,5.0
ORD-2026-10848,2026-06-12,CUST-1247,PROD-103,CH-04,SUP-20,3,199,110,0.05,0.0,0,Delivered,5.0
ORD-2026-10849,2026-06-12,CUST-0682,PROD-103,CH-04,SUP-20,1,199,110,0.05,15.0,0,Delivered,5.0
ORD-2026-10850,2026-06-12,CUST-1778,PROD-110,CH-03,SUP-40,1,360,190,0.0,15.0,0,Delivered,5.0
ORD-2026-10851,2026-06-12,CUST-0088,PROD-101,CH-02,SUP-10,1,324,180,0.15,40.0,2,Delivered,2.0
ORD-2026-10852,2026-06-12,CUST-1211,PROD-104,CH-03,SUP-20,2,299,160,0.05,0.0,0,Delivered,5.0
ORD-2026-10853,2026-06-12,CUST-0918,PROD-105,CH-01,SUP-20,1,289,150,0.05,40.0,3,Delivered,4.0
ORD-2026-10854,2026-06-12,CUST-0295,PROD-112,CH-05,SUP-30,4,280,150,0.1,0.0,0,Delivered,4.0
ORD-2026-10855,2026-06-12,CUST-0356,PROD-105,CH-02,SUP-20,1,289,150,0.0,40.0,4,Delivered,5.0
ORD-2026-10856,2026-06-12,CUST-1872,PROD-110,CH-05,SUP-40,2,360,190,0.1,0.0,0,Delivered,5.0
ORD-2026-10857,2026-06-12,CUST-0059,PROD-111,CH-02,SUP-30,1,360,200,0.05,40.0,3,Delivered,5.0
ORD-2026-10858,2026-06-12,CUST-2198,PROD-103,CH-02,SUP-20,1,199,110,0.0,40.0,4,Delivered,2.0
ORD-2026-10859,2026-06-12,CUST-0268,PROD-103,CH-03,SUP-20,4,199,110,0.15,0.0,0,Delivered,5.0
ORD-2026-10860,2026-06-12,CUST-1384,PROD-105,CH-02,SUP-20,4,289,150,0.1,0.0,2,Delivered,5.0
ORD-2026-10861,2026-06-12,CUST-0247,PROD-106,CH-05,SUP-20,2,246,130,0.05,0.0,0,Delivered,4.0
ORD-2026-10862,2026-06-12,CUST-2154,PROD-110,CH-03,SUP-40,1,360,190,0.0,15.0,0,Delivered,5.0
ORD-2026-10863,2026-06-12,CUST-0467,PROD-102,CH-02,SUP-10,1,350,210,0.0,40.0,2,Cancelled,
ORD-2026-10864,2026-06-12,CUST-0472,PROD-105,CH-04,SUP-20,1,289,150,0.05,15.0,0,Delivered,3.0
ORD-2026-10865,2026-06-12,CUST-2381,PROD-103,CH-03,SUP-20,1,199,110,0.05,15.0,0,Cancelled,
